id,category,name,mandatory,scope,normative_source,criteria_ref,description,fixture_id,test_file,artifact_path,tolerance_id,decision_refs,allowed_terminal_statuses,current_status,numeric_parity,evidence,notes
PY023,python-test-map,test_user_bug_fixes,true,test-inheritance,Python csdid subordinate to R,PY023,Map Python user bug fix tests,PY023,tests/stata/python/test_user_bug_fixes.do,tests/fixtures/parity/py023,TOL002,D004,parity-verified|approved-divergence,parity-verified,measured,tests/fixtures/parity/py023/metadata/manifest.json;tests/stata/python/test_user_bug_fixes.do;tests/fixtures/parity/py023/expected/contract/upstream-test-map.csv;reports/implementation-status.md;tools/parity/generators/py023/generate.R,"PY023 maps all nine tests in DrSquare/csdid csdid/test_csdid/test_user_bug_fixes.py at sha256 48f8fa1d991d14a0739c359fd16477e2497c4c6f5385b2b92ec698389ec3f6fc; Stata verifies mpdta not-yet-treated regressions before and after adding a harmless t1 column, missing-covariate complete-case preprocessing, fewer observed periods than treatment groups with dynamic/group/calendar aggregation and dr/reg/ipw method grid, zero pre-treatment ATT under universal/varying bases, unknown covariate rejection, and anticipation-window treatment-group coercion CONVERTED 2026-07-27 behavioral -> measured: 72 cells across seven user-bug-fix regressions at 1e-9, including mpdta with and without covariates under not-yet-treated controls, zero pre-treatment under both base periods, and two anticipation settings."
PY024,python-test-map,test_validation,true,test-inheritance,Python csdid subordinate to R,PY024,Map Python validation tests,PY024,tests/stata/python/test_validation.do,tests/fixtures/parity/py024,EXACT,D004,parity-verified|approved-divergence,approved-divergence,behavioral,tests/fixtures/parity/py024/metadata/manifest.json;tests/stata/python/test_validation.do;tests/fixtures/parity/py024/expected/contract/upstream-test-map.csv;reports/implementation-status.md,"PY024 maps 20 of 22 tests/parameterizations in DrSquare/csdid csdid/test_csdid/test_validation.py at sha256 90f92c37e1123518cb4d9c3aaa9389ec6f92889b53a569fa11553cc21609b969; Stata verifies missing variables, type checks, negative treatment timing, duplicate id-time rows, invalid levels, invalid bootstrap reps, negative anticipation, unsupported control_group, negative weights, and a valid fit; approved divergence covers Python-only reserved internal column names w and rowid, which do not map to the public Stata command surface"
JEL001,jel-script,R master script,true,empirical,JEL-DiD,JEL001,Run R JEL master pipeline,JEL001,tests/stata/jel/test-artifact-contract.do,tests/fixtures/jel/jel001,TOL004,D006,parity-verified|approved-divergence,parity-verified,measured,tests/fixtures/jel/jel001/metadata/manifest.json;tests/fixtures/jel/jel001/expected/contract/artifact-audit.csv;tests/fixtures/jel/jel001/expected/contract/full-reproduction-evidence.csv;tests/stata/jel/test-artifact-contract.do;reports/jel-replication-summary.md;reports/jel-full-reproduction-result.md;tools/jel/run-full-reproduction.py,JEL empirical artifact parity is verified for conformance profile v1: the committed artifact is hashed/audited in the default fixture and linked to the full R/Stata master reproduction pass recorded in reports/jel-full-reproduction-result.md.
JEL002,jel-script,Stata master script,true,empirical,JEL-DiD,JEL002,Run Stata JEL master with isolated ado path,JEL002,tests/stata/jel/test-artifact-contract.do,tests/fixtures/jel/jel002,TOL004,D006,parity-verified|approved-divergence,parity-verified,measured,tests/fixtures/jel/jel002/metadata/manifest.json;tests/fixtures/jel/jel002/expected/contract/artifact-audit.csv;tests/fixtures/jel/jel002/expected/contract/full-reproduction-evidence.csv;tests/stata/jel/test-artifact-contract.do;reports/jel-replication-summary.md;reports/jel-full-reproduction-result.md;tools/jel/run-full-reproduction.py,JEL empirical artifact parity is verified for conformance profile v1: the committed artifact is hashed/audited in the default fixture and linked to the full R/Stata master reproduction pass recorded in reports/jel-full-reproduction-result.md.
JEL003,jel-table,table1,true,empirical,JEL-DiD,JEL003,Compare table1 R and Stata artifacts,JEL003,tests/stata/jel/test-artifact-contract.do,tests/fixtures/jel/jel003,TOL004,D006,parity-verified|approved-divergence,parity-verified,measured,tests/fixtures/jel/jel003/metadata/manifest.json;tests/fixtures/jel/jel003/expected/contract/artifact-audit.csv;tests/fixtures/jel/jel003/expected/contract/full-reproduction-evidence.csv;tests/stata/jel/test-artifact-contract.do;reports/jel-replication-summary.md;reports/jel-full-reproduction-result.md;tools/jel/run-full-reproduction.py,JEL empirical artifact parity is verified for conformance profile v1: the committed artifact is hashed/audited in the default fixture and linked to the full R/Stata master reproduction pass recorded in reports/jel-full-reproduction-result.md.
JEL004,jel-table,table2,true,empirical,JEL-DiD,JEL004,Compare table2 R and Stata artifacts,JEL004,tests/stata/jel/test-artifact-contract.do,tests/fixtures/jel/jel004,TOL004,D006,parity-verified|approved-divergence,parity-verified,measured,tests/fixtures/jel/jel004/metadata/manifest.json;tests/fixtures/jel/jel004/expected/contract/artifact-audit.csv;tests/fixtures/jel/jel004/expected/contract/full-reproduction-evidence.csv;tests/stata/jel/test-artifact-contract.do;reports/jel-replication-summary.md;reports/jel-full-reproduction-result.md;tools/jel/run-full-reproduction.py,JEL empirical artifact parity is verified for conformance profile v1: the committed artifact is hashed/audited in the default fixture and linked to the full R/Stata master reproduction pass recorded in reports/jel-full-reproduction-result.md.
JEL005,jel-table,table3,true,empirical,JEL-DiD,JEL005,Compare table3 R and Stata artifacts,JEL005,tests/stata/jel/test-artifact-contract.do,tests/fixtures/jel/jel005,TOL004,D006,parity-verified|approved-divergence,parity-verified,measured,tests/fixtures/jel/jel005/metadata/manifest.json;tests/fixtures/jel/jel005/expected/contract/artifact-audit.csv;tests/fixtures/jel/jel005/expected/contract/full-reproduction-evidence.csv;tests/stata/jel/test-artifact-contract.do;reports/jel-replication-summary.md;reports/jel-full-reproduction-result.md;tools/jel/run-full-reproduction.py,JEL empirical artifact parity is verified for conformance profile v1: the committed artifact is hashed/audited in the default fixture and linked to the full R/Stata master reproduction pass recorded in reports/jel-full-reproduction-result.md.
JEL006,jel-table,table4,true,empirical,JEL-DiD,JEL006,Compare table4 R and Stata artifacts,JEL006,tests/stata/jel/test-artifact-contract.do,tests/fixtures/jel/jel006,TOL004,D006,parity-verified|approved-divergence,parity-verified,measured,tests/fixtures/jel/jel006/metadata/manifest.json;tests/fixtures/jel/jel006/expected/contract/artifact-audit.csv;tests/fixtures/jel/jel006/expected/contract/full-reproduction-evidence.csv;tests/stata/jel/test-artifact-contract.do;reports/jel-replication-summary.md;reports/jel-full-reproduction-result.md;tools/jel/run-full-reproduction.py,JEL empirical artifact parity is verified for conformance profile v1: the committed artifact is hashed/audited in the default fixture and linked to the full R/Stata master reproduction pass recorded in reports/jel-full-reproduction-result.md.
JEL007,jel-table,table5,true,empirical,JEL-DiD,JEL007,Compare table5 R and Stata artifacts,JEL007,tests/stata/jel/test-artifact-contract.do,tests/fixtures/jel/jel007,TOL004,D006,parity-verified|approved-divergence,parity-verified,measured,tests/fixtures/jel/jel007/metadata/manifest.json;tests/fixtures/jel/jel007/expected/contract/artifact-audit.csv;tests/fixtures/jel/jel007/expected/contract/full-reproduction-evidence.csv;tests/stata/jel/test-artifact-contract.do;reports/jel-replication-summary.md;reports/jel-full-reproduction-result.md;tools/jel/run-full-reproduction.py,JEL empirical artifact parity is verified for conformance profile v1: the committed artifact is hashed/audited in the default fixture and linked to the full R/Stata master reproduction pass recorded in reports/jel-full-reproduction-result.md.
JEL008,jel-table,table6,true,empirical,JEL-DiD,JEL008,Compare table6 R and Stata artifacts,JEL008,tests/stata/jel/test-artifact-contract.do,tests/fixtures/jel/jel008,TOL004,D006,parity-verified|approved-divergence,parity-verified,measured,tests/fixtures/jel/jel008/metadata/manifest.json;tests/fixtures/jel/jel008/expected/contract/artifact-audit.csv;tests/fixtures/jel/jel008/expected/contract/full-reproduction-evidence.csv;tests/stata/jel/test-artifact-contract.do;reports/jel-replication-summary.md;reports/jel-full-reproduction-result.md;tools/jel/run-full-reproduction.py,JEL empirical artifact parity is verified for conformance profile v1: the committed artifact is hashed/audited in the default fixture and linked to the full R/Stata master reproduction pass recorded in reports/jel-full-reproduction-result.md.
JEL009,jel-table,table7,true,empirical,JEL-DiD,JEL009,Compare table7 R and Stata artifacts,JEL009,tests/stata/jel/test-artifact-contract.do,tests/fixtures/jel/jel009,TOL004,D006,parity-verified|approved-divergence,parity-verified,measured,tests/fixtures/jel/jel009/metadata/manifest.json;tests/fixtures/jel/jel009/expected/contract/artifact-audit.csv;tests/fixtures/jel/jel009/expected/contract/full-reproduction-evidence.csv;tests/stata/jel/test-artifact-contract.do;reports/jel-replication-summary.md;reports/jel-full-reproduction-result.md;tools/jel/run-full-reproduction.py,JEL empirical artifact parity is verified for conformance profile v1: the committed artifact is hashed/audited in the default fixture and linked to the full R/Stata master reproduction pass recorded in reports/jel-full-reproduction-result.md.
JEL010,jel-figure,figure1,true,empirical,JEL-DiD,JEL010,Compare figure1 plot data and rendering,JEL010,tests/stata/jel/test-artifact-contract.do,tests/fixtures/jel/jel010,TOL006,D006,parity-verified|approved-divergence,parity-verified,measured,tests/fixtures/jel/jel010/metadata/manifest.json;tests/fixtures/jel/jel010/expected/contract/artifact-audit.csv;tests/fixtures/jel/jel010/expected/contract/full-reproduction-evidence.csv;tests/stata/jel/test-artifact-contract.do;reports/jel-replication-summary.md;reports/jel-full-reproduction-result.md;tools/jel/run-full-reproduction.py,JEL empirical artifact parity is verified for conformance profile v1: the committed artifact is hashed/audited in the default fixture and linked to the full R/Stata master reproduction pass recorded in reports/jel-full-reproduction-result.md.
JEL011,jel-figure,figure2,true,empirical,JEL-DiD,JEL011,Compare figure2 plot data and rendering,JEL011,tests/stata/jel/test-artifact-contract.do,tests/fixtures/jel/jel011,TOL006,D006,parity-verified|approved-divergence,parity-verified,measured,tests/fixtures/jel/jel011/metadata/manifest.json;tests/fixtures/jel/jel011/expected/contract/artifact-audit.csv;tests/fixtures/jel/jel011/expected/contract/full-reproduction-evidence.csv;tests/stata/jel/test-artifact-contract.do;reports/jel-replication-summary.md;reports/jel-full-reproduction-result.md;tools/jel/run-full-reproduction.py,JEL empirical artifact parity is verified for conformance profile v1: the committed artifact is hashed/audited in the default fixture and linked to the full R/Stata master reproduction pass recorded in reports/jel-full-reproduction-result.md.
JEL012,jel-figure,figure3,true,empirical,JEL-DiD,JEL012,Compare figure3 plot data and rendering,JEL012,tests/stata/jel/test-artifact-contract.do,tests/fixtures/jel/jel012,TOL006,D006,parity-verified|approved-divergence,parity-verified,measured,tests/fixtures/jel/jel012/metadata/manifest.json;tests/fixtures/jel/jel012/expected/contract/artifact-audit.csv;tests/fixtures/jel/jel012/expected/contract/full-reproduction-evidence.csv;tests/stata/jel/test-artifact-contract.do;reports/jel-replication-summary.md;reports/jel-full-reproduction-result.md;tools/jel/run-full-reproduction.py,JEL empirical artifact parity is verified for conformance profile v1: the committed artifact is hashed/audited in the default fixture and linked to the full R/Stata master reproduction pass recorded in reports/jel-full-reproduction-result.md.
JEL013,jel-figure,figure4,true,empirical,JEL-DiD,JEL013,Compare figure4 plot data and rendering,JEL013,tests/stata/jel/test-artifact-contract.do,tests/fixtures/jel/jel013,TOL006,D006,parity-verified|approved-divergence,parity-verified,measured,tests/fixtures/jel/jel013/metadata/manifest.json;tests/fixtures/jel/jel013/expected/contract/artifact-audit.csv;tests/fixtures/jel/jel013/expected/contract/full-reproduction-evidence.csv;tests/stata/jel/test-artifact-contract.do;reports/jel-replication-summary.md;reports/jel-full-reproduction-result.md;tools/jel/run-full-reproduction.py,JEL empirical artifact parity is verified for conformance profile v1: the committed artifact is hashed/audited in the default fixture and linked to the full R/Stata master reproduction pass recorded in reports/jel-full-reproduction-result.md.
JEL014,jel-figure,figure5,true,empirical,JEL-DiD,JEL014,Compare figure5 plot data and rendering,JEL014,tests/stata/jel/test-artifact-contract.do,tests/fixtures/jel/jel014,TOL006,D006,parity-verified|approved-divergence,parity-verified,measured,tests/fixtures/jel/jel014/metadata/manifest.json;tests/fixtures/jel/jel014/expected/contract/artifact-audit.csv;tests/fixtures/jel/jel014/expected/contract/full-reproduction-evidence.csv;tests/stata/jel/test-artifact-contract.do;reports/jel-replication-summary.md;reports/jel-full-reproduction-result.md;tools/jel/run-full-reproduction.py,JEL empirical artifact parity is verified for conformance profile v1: the committed artifact is hashed/audited in the default fixture and linked to the full R/Stata master reproduction pass recorded in reports/jel-full-reproduction-result.md.
JEL015,jel-figure,figure6,true,empirical,JEL-DiD,JEL015,Compare figure6 plot data and rendering,JEL015,tests/stata/jel/test-artifact-contract.do,tests/fixtures/jel/jel015,TOL006,D006,parity-verified|approved-divergence,parity-verified,measured,tests/fixtures/jel/jel015/metadata/manifest.json;tests/fixtures/jel/jel015/expected/contract/artifact-audit.csv;tests/fixtures/jel/jel015/expected/contract/full-reproduction-evidence.csv;tests/stata/jel/test-artifact-contract.do;reports/jel-replication-summary.md;reports/jel-full-reproduction-result.md;tools/jel/run-full-reproduction.py,JEL empirical artifact parity is verified for conformance profile v1: the committed artifact is hashed/audited in the default fixture and linked to the full R/Stata master reproduction pass recorded in reports/jel-full-reproduction-result.md.
JEL016,jel-figure,figure7,true,empirical,JEL-DiD,JEL016,Compare figure7 plot data and rendering,JEL016,tests/stata/jel/test-artifact-contract.do,tests/fixtures/jel/jel016,TOL006,D006,parity-verified|approved-divergence,parity-verified,measured,tests/fixtures/jel/jel016/metadata/manifest.json;tests/fixtures/jel/jel016/expected/contract/artifact-audit.csv;tests/fixtures/jel/jel016/expected/contract/full-reproduction-evidence.csv;tests/stata/jel/test-artifact-contract.do;reports/jel-replication-summary.md;reports/jel-full-reproduction-result.md;tools/jel/run-full-reproduction.py,JEL empirical artifact parity is verified for conformance profile v1: the committed artifact is hashed/audited in the default fixture and linked to the full R/Stata master reproduction pass recorded in reports/jel-full-reproduction-result.md.
JEL017,jel-figure,figure8,true,empirical,JEL-DiD,JEL017,Compare figure8 plot data and rendering,JEL017,tests/stata/jel/test-artifact-contract.do,tests/fixtures/jel/jel017,TOL006,D006,parity-verified|approved-divergence,parity-verified,measured,tests/fixtures/jel/jel017/metadata/manifest.json;tests/fixtures/jel/jel017/expected/contract/artifact-audit.csv;tests/fixtures/jel/jel017/expected/contract/full-reproduction-evidence.csv;tests/stata/jel/test-artifact-contract.do;reports/jel-replication-summary.md;reports/jel-full-reproduction-result.md;tools/jel/run-full-reproduction.py,JEL empirical artifact parity is verified for conformance profile v1: the committed artifact is hashed/audited in the default fixture and linked to the full R/Stata master reproduction pass recorded in reports/jel-full-reproduction-result.md.
JEL018,jel-figure,figure9,true,empirical,JEL-DiD,JEL018,Compare figure9 plot data and rendering,JEL018,tests/stata/jel/test-artifact-contract.do,tests/fixtures/jel/jel018,TOL006,D006,parity-verified|approved-divergence,parity-verified,measured,tests/fixtures/jel/jel018/metadata/manifest.json;tests/fixtures/jel/jel018/expected/contract/artifact-audit.csv;tests/fixtures/jel/jel018/expected/contract/full-reproduction-evidence.csv;tests/stata/jel/test-artifact-contract.do;reports/jel-replication-summary.md;reports/jel-full-reproduction-result.md;tools/jel/run-full-reproduction.py,JEL empirical artifact parity is verified for conformance profile v1: the committed artifact is hashed/audited in the default fixture and linked to the full R/Stata master reproduction pass recorded in reports/jel-full-reproduction-result.md.
ENG001,engineering,Engineering reference inventory,true,contract,Stata engineering references,ENG001,Freeze pinned Mauricio Caceres Bravo and Sergio Correia engineering inventory,ENG001,tests/meta/test-engineering-inventory.sh,docs/stata-engineering-references.md,EXACT,D009,parity-verified|approved-divergence,parity-verified,measured,docs/stata-engineering-references.md;tests/meta/test-engineering-inventory.sh;reports/engineering-audit.md,Pinned Mauricio Caceres Bravo and Sergio Correia engineering-reference inventory is frozen and meta-tested
ENG002,engineering,Ado and Mata architecture,true,contract,Stata engineering references,ENG002,Freeze command layout Mata boundaries and postestimation architecture,ENG002,tests/meta/test-engineering-architecture.sh,docs/stata-engineering-references.md,EXACT,D009,parity-verified|approved-divergence,parity-verified,mapping,docs/stata-engineering-references.md;tests/meta/test-engineering-architecture.sh;reports/engineering-audit.md,Frozen ado/Mata architecture and command layout are documented and meta-tested against current source structure
ENG003,engineering,Dependency policy,true,contract,Stata engineering references,ENG003,Classify gtools ftools reghdfe drdid honestdid and utility dependencies,ENG003,tests/meta/test-dependency-policy.sh,docs/stata-engineering-references.md,EXACT,D009,parity-verified|approved-divergence,parity-verified,mapping,docs/stata-engineering-references.md;tests/meta/test-dependency-policy.sh;reports/engineering-audit.md,"Dependency policy is frozen and meta-tested: optional fast paths only for gtools/ftools, no required reghdfe, honestdid JEL/test-only, no network installs in default runtime tests"
ENG004,engineering,Performance style,true,contract,Stata engineering references,ENG004,Freeze grouping aggregation covariance and memory performance plan,ENG004,tests/meta/test-performance-plan.sh,docs/stata-engineering-references.md,TOL007,D009,parity-verified|approved-divergence,parity-verified,measured,docs/stata-engineering-references.md;inst/spec/bench-budgets.yml;tests/meta/test-performance-plan.sh;reports/engineering-audit.md,Performance plan and F049 budget evidence are frozen and meta-tested for default small/medium/aggregation budgets plus optional fast-path policy
ENG005,engineering,Engineering audit,true,release,Stata engineering references,ENG005,Implementation must pass style dependency state and performance audit,ENG005,tests/meta/test-engineering-audit.sh,reports/engineering-audit.md,EXACT,D009,parity-verified|approved-divergence,parity-verified,measured,reports/engineering-audit.md;tests/meta/test-engineering-audit.sh;reports/hardening-status.md;reports/implementation-status.md;reports/jel-full-reproduction-result.md;docs/release-checklist.md;NEWS.md,"Engineering audit is parity-verified for conformance profile v1: architecture, dependency, performance, install, smoke, JEL full reproduction, migration, release checklist, and release-note evidence are recorded and meta-tested."
F052,panel,Declared repeated cross sections,true,core,R did 2.5.1,F052,rcs option declares repeated cross sections when the data carry an identifier,F052,tests/stata/test-f052.do,tests/fixtures/parity/f052,TOL002,D001,parity-verified|approved-divergence,parity-verified,measured,tests/fixtures/parity/f052/metadata/manifest.json;tests/stata/test-f052.do,"rcs is the counterpart of R did panel=FALSE: ivar() may be supplied alongside it, is validated and marks the estimation sample, then does not enter estimation, matching R which overwrites idname with a row sequence. Fixture is a balanced panel with a real identifier so both readings are well formed; the generator refuses to write it unless the two readings differ, and the test pins csdid to panel=FALSE and away from panel=TRUE. Verified on Stata 17 MP against R did 2.5.1: max |ATT| gap 6.7e-16, max |SE| gap 1.4e-17. Conflicting panel-shaped options bal(full), bal(pair) and fixweights(base|first) are refused with r(198)."
F053,postestimation,Results export via saving(),true,core,Stata postestimation conventions,F053,saving() on every estat subcommand writes the result it computed,F053,tests/stata/test-f053.do,tests/fixtures/parity/f053,EXACT,D008,parity-verified|approved-divergence,parity-verified,behavioral,tests/fixtures/parity/f053/metadata/manifest.json;tests/stata/test-f053.do,"Owner-directed: saving() is the Stata idiom for writing a result to a file, so it is an option on the subcommand rather than a separate export command. Before this it worked on estat tidy and estat glance only; estat attgt refused it and the five aggregation subcommands PARSED it and then ignored it, so estat event, saving(f) returned rc 0 and wrote no file. estat tidy and estat glance keep working and are undocumented, and the test pins them against the new spellings so the two paths cannot drift. Test qualified: seeding the aggregation branch back to ignoring saving() turns it red."
F054,panel,Pair-balanced 2x2,true,core,Stata csdid Version 1.82 per-comparison balancing,F054,bal(pair) keeps the units observed in both periods of each 2x2,F054,tests/stata/test-f054.do,tests/fixtures/parity/f054,TOL001,D008,parity-verified|approved-divergence,parity-verified,measured,tests/fixtures/parity/f054/metadata/manifest.json;tests/stata/test-f054.do,"Restores the per-comparison balancing Version 1.82 did silently. Verified against an independently derived oracle -- a two-period DiD per cell with the influence function built by hand, not did::att_gt, which has no such mode: max |ATT| gap 1.1e-16, max |SE| gap 3.5e-18, per-cell unit counts exact. The n_units/cell-count IF scaling could not be settled by reading the kernel and is settled by that oracle. e(panel_mode) reports pair-balanced, a fourth value: reporting allow_unbalanced would name a different estimator. The fast kernel is excluded because it assumes one fixed unit set per cell -- it produced the right ATT but reported unrestricted group sizes. Test qualified: disabling the per-cell mask turns it red."
